dialogue_id,turn_id,role,raw_intent,final_intent_used_by_lf,price_unit,raw_price_before_safety,safe_price,planned_price,final_price_used_by_lf,last_buyer_price,last_seller_price,buyer_limit,price_safety_changed,price_safety_violations,seller_price,seller_tactic_label,seller_tactic_dist,seller_switch_prob,seller_concession,price_gap_to_buyer,buyer_strategy,planner_reason,intent_safety_changed,intent_safety_reason,lf_price_sync_changed,utterance
S_Bo2BVfsbdWqzPREM:3ac3be27,4,buyer,accept,counter,real,,,7,7,7,8,7,FALSE,"[""raw_price_none""]",,AEO,"{""AEO"": 0.7948717948717947, ""CLOSING"": 0.025641025641025637, ""CSC"": 0.025641025641025637, ""LIC"": 0.025641025641025637, ""NCR"": 0.025641025641025637, ""NEUTRAL"": 0.025641025641025637, ""RC"": 0.025641025641025637, ""REO"": 0.025641025641025637, ""RNC"": 0.025641025641025637}",0,,,,raw_price is None,TRUE,blocked_accept_because_seller_ask_8.0_exceeds_buyer_limit_7.0,FALSE,"Awesome. I'm on a tight budget though, and I have seen a few other chairs I have my eyes on. I'd like to pay closer to $7.0."
S_Bo2BVfsbdWqzPREM:3ac3be27,5,seller,,,real,,,,,,,,,,8,AEO,"{""AEO"": 0.7948717948717947, ""CLOSING"": 0.025641025641025637, ""CSC"": 0.025641025641025637, ""LIC"": 0.025641025641025637, ""NCR"": 0.025641025641025637, ""NEUTRAL"": 0.025641025641025637, ""RC"": 0.025641025641025637, ""REO"": 0.025641025641025637, ""RNC"": 0.025641025641025637}",0,0,1,,,,,,offer
S_Bo2BVfsbdWqzPREM:3ac3be27,5,buyer,accept,counter,real,,,7,7,7,8,7,FALSE,"[""raw_price_none""]",,AEO,"{""AEO"": 0.7948717948717947, ""CLOSING"": 0.025641025641025637, ""CSC"": 0.025641025641025637, ""LIC"": 0.025641025641025637, ""NCR"": 0.025641025641025637, ""NEUTRAL"": 0.025641025641025637, ""RC"": 0.025641025641025637, ""REO"": 0.025641025641025637, ""RNC"": 0.025641025641025637}",0,,,,raw_price is None,TRUE,blocked_accept_because_seller_ask_8.0_exceeds_buyer_limit_7.0,FALSE,"That's fair, $7.0 with free shipping/drop-off"
S_Bo2BVfsbdWqzPREM:3ac3be27,6,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0.75,,,,,,,,That sounds like a good offer I will take it.
S_Bo2BVfsbdWqzPREM:3ac3be27,6,buyer,agree-noprice,counter,real,,,7,7,7,8,7,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0.75,,,,raw_price is None,TRUE,blocked_agree-noprice_because_seller_ask_8.0_exceeds_buyer_limit_7.0,FALSE,I ca n't pay $7.0 for it. Would you be willing to accept$ 70?
S_Bo2BVfsbdWqzPREM:3ac3be27,7,seller,,,real,,,,,,,,,,8,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,0,1,,,,,,offer
S_Bo2BVfsbdWqzPREM:3ac3be27,7,buyer,accept,counter,real,,,7,7,7,8,7,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,raw_price is None,TRUE,blocked_accept_because_seller_ask_8.0_exceeds_buyer_limit_7.0,FALSE,$ $7.0 is fair. I could do that. See you tomorrow for them?
S_Bo2BVfsbdWqzPREM:3ac3be27,8,seller,,,real,,,,,,,,,,8,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,0,1,,,,,,offer
S_Bo2BVfsbdWqzPREM:3ac3be27,8,buyer,accept,counter,real,,,7,7,7,8,7,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,raw_price is None,TRUE,blocked_accept_because_seller_ask_8.0_exceeds_buyer_limit_7.0,FALSE,"Yreah$ 55 is very good. I did n't mean $7.0, I just meant $7.0 less. I can come pick it up now!"
S_Bo2BVfsbdWqzPREM:3ac3be27,9,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,Great. Good to do business with you!
S_Bo2BVfsbdWqzPREM:3ac3be27,9,buyer,offer,offer,real,7,7,7,7,7,8,7,FALSE,[],,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,neutral,gap=1.0 scale=0.2 strategy=neutral; final clamp: above_buyer_limit,FALSE,,FALSE,
S_Bo2BVfsbdWqzPREM:3ac3be27,10,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,
S_NzbYHRjW773ymT6T:dc6eae00,0,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,Perfect!
S_NzbYHRjW773ymT6T:dc6eae00,0,buyer,greet,greet,real,,,,,,,24,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,raw_price is None,FALSE,,FALSE,Awesome!
S_NzbYHRjW773ymT6T:dc6eae00,1,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,Oh you want the stuff inside too?
S_NzbYHRjW773ymT6T:dc6eae00,1,buyer,deny,deny,real,,,,,,,24,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,raw_price is None,FALSE,,FALSE,weird ... ok
S_NzbYHRjW773ymT6T:dc6eae00,2,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,"Its very nice, its not to firm not soft, the color is a bron"
S_NzbYHRjW773ymT6T:dc6eae00,2,buyer,inquire,inquire,real,,,,,,,24,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,raw_price is None,FALSE,,FALSE,The asking price is 200 do you think you could come down a little?
S_NzbYHRjW773ymT6T:dc6eae00,3,seller,,,real,,,,,,,,,,36,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,"I have a counteroffer. $36 is the absolute lowest I can go on my part. If you buy a used chair anywhere else, it will not be as great of a condition as this."
S_NzbYHRjW773ymT6T:dc6eae00,3,buyer,agree-noprice,counter,real,,,24,24,,36,24,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,raw_price is None,TRUE,blocked_agree-noprice_because_seller_ask_36.0_exceeds_buyer_limit_24.0,FALSE,Okay good. How does $24.0 sound? I can pay cash and pick it up today or tomorrow.
S_NzbYHRjW773ymT6T:dc6eae00,4,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,Then you have a deal.
S_NzbYHRjW773ymT6T:dc6eae00,4,buyer,agree-noprice,counter,real,,,24,24,24,36,24,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,raw_price is None,TRUE,blocked_agree-noprice_because_seller_ask_36.0_exceeds_buyer_limit_24.0,FALSE,"That's fair, $24.0 with free shipping/drop-off"
S_NzbYHRjW773ymT6T:dc6eae00,5,seller,,,real,,,,,,,,,,36,AEO,"{""AEO"": 0.4920634920634921, ""CLOSING"": 0.015873015873015876, ""CSC"": 0.015873015873015876, ""LIC"": 0.015873015873015876, ""NCR"": 0.015873015873015876, ""NEUTRAL"": 0.015873015873015876, ""RC"": 0.015873015873015876, ""REO"": 0.39682539682539686, ""RNC"": 0.015873015873015876}",0.75,0,12,,,,,,offer
S_NzbYHRjW773ymT6T:dc6eae00,5,buyer,accept,counter,real,,,24,24,24,36,24,FALSE,"[""raw_price_none""]",,AEO,"{""AEO"": 0.4920634920634921, ""CLOSING"": 0.015873015873015876, ""CSC"": 0.015873015873015876, ""LIC"": 0.015873015873015876, ""NCR"": 0.015873015873015876, ""NEUTRAL"": 0.015873015873015876, ""RC"": 0.015873015873015876, ""REO"": 0.39682539682539686, ""RNC"": 0.015873015873015876}",0.75,,,,raw_price is None,TRUE,blocked_accept_because_seller_ask_36.0_exceeds_buyer_limit_24.0,FALSE,"Hm, well I was going to use that extra $24.0 dollars to buy my wife a very well deserved 10 year anniversary gift. However I think this lamp will make us both happier. I ca n't let it go. You have a deal!"
S_NzbYHRjW773ymT6T:dc6eae00,6,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0.75,,,,,,,,Yes!
S_NzbYHRjW773ymT6T:dc6eae00,6,buyer,offer,offer,real,30,24,24,24,24,36,24,TRUE,"[""above_buyer_limit""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0.75,,,neutral,gap=12.0 scale=0.2 strategy=neutral; final clamp: above_buyer_limit,FALSE,,FALSE,
S_NzbYHRjW773ymT6T:dc6eae00,7,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,
S_yedfKl6CHeWsgM3G:dcf95ced,0,buyer,greet,greet,real,,,,,,,2400,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.0, ""CLOSING"": 0.0, ""CSC"": 0.0, ""LIC"": 0.0, ""NCR"": 0.0, ""NEUTRAL"": 0.0, ""RC"": 0.0, ""REO"": 0.0, ""RNC"": 0.0}",0,,,,raw_price is None,FALSE,,FALSE,Hi!
S_yedfKl6CHeWsgM3G:dcf95ced,1,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,Hello
S_yedfKl6CHeWsgM3G:dcf95ced,1,buyer,inquire,inquire,real,,,,,,,2400,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,raw_price is None,FALSE,,FALSE,What does a salvaged title mean?
S_yedfKl6CHeWsgM3G:dcf95ced,2,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,Why not? It even had an oil change last week.
S_yedfKl6CHeWsgM3G:dcf95ced,2,buyer,counter,counter,real,2704,2400,2400,2400,,,2400,TRUE,"[""above_buyer_limit""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,neutral,missing last buyer or seller price; start from safe price,FALSE,,FALSE,It seems like a bit of a fixer uper and has with high miles and the price is a little steep would you like to go down yo $2400.0 if I picked this up?
S_yedfKl6CHeWsgM3G:dcf95ced,3,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,"umm,,, Sold!"
S_yedfKl6CHeWsgM3G:dcf95ced,3,buyer,offer,offer,real,3200,2400,2400,2400,2400,,2400,TRUE,"[""above_buyer_limit""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,neutral,missing last buyer or seller price; start from safe price,FALSE,,FALSE,
S_yedfKl6CHeWsgM3G:dcf95ced,4,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,
S_w1w4CU0ujPRakf1i:a04bcb96,0,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,"Hello there! How are you, are you interested inn the radio?"
S_w1w4CU0ujPRakf1i:a04bcb96,0,buyer,greet,greet,real,,,,,,,13,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,raw_price is None,FALSE,,FALSE,Hi How Are you
S_w1w4CU0ujPRakf1i:a04bcb96,1,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,Wow that is pretty low. With a deposit I could hold the for like a week or 2 till you can come up with more. I would like at least 375.00.
S_w1w4CU0ujPRakf1i:a04bcb96,1,buyer,counter,counter,real,14,13,13,13,,,13,TRUE,"[""above_buyer_limit""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,neutral,missing last buyer or seller price; start from safe price,FALSE,,FALSE,"I see the same ones for sale around $13.0, can you do$ 47?"
S_w1w4CU0ujPRakf1i:a04bcb96,2,seller,,,real,,,,,,,,,,15,AEO,"{""AEO"": 0.7948717948717947, ""CLOSING"": 0.025641025641025637, ""CSC"": 0.025641025641025637, ""LIC"": 0.025641025641025637, ""NCR"": 0.025641025641025637, ""NEUTRAL"": 0.025641025641025637, ""RC"": 0.025641025641025637, ""REO"": 0.025641025641025637, ""RNC"": 0.025641025641025637}",0.75,,2,,,,,,"Yeah sure I can sell it for $15, you got a deal."
S_w1w4CU0ujPRakf1i:a04bcb96,2,buyer,agree-noprice,counter,real,,,13,13,13,15,13,FALSE,"[""raw_price_none""]",,AEO,"{""AEO"": 0.7948717948717947, ""CLOSING"": 0.025641025641025637, ""CSC"": 0.025641025641025637, ""LIC"": 0.025641025641025637, ""NCR"": 0.025641025641025637, ""NEUTRAL"": 0.025641025641025637, ""RC"": 0.025641025641025637, ""REO"": 0.025641025641025637, ""RNC"": 0.025641025641025637}",0.75,,,,raw_price is None,TRUE,blocked_agree-noprice_because_seller_ask_15.0_exceeds_buyer_limit_13.0,FALSE,"Ok, well for $13.0 I think it's a pretty good deal since you say it's like new. I'll pay $13.0 for it."
S_w1w4CU0ujPRakf1i:a04bcb96,3,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0.75,,,,,,,,Okay I can do that. Thanks for working something out. Have a good day!
S_w1w4CU0ujPRakf1i:a04bcb96,3,buyer,agree-noprice,counter,real,,,13,13,13,15,13,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0.75,,,,raw_price is None,TRUE,blocked_agree-noprice_because_seller_ask_15.0_exceeds_buyer_limit_13.0,FALSE,"Okay, since its fresh and still in the box Ill do $13.0. Thanks a lot for your help with this sale."
S_w1w4CU0ujPRakf1i:a04bcb96,4,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,,,,,"Sounds great, we have a deal then."
S_w1w4CU0ujPRakf1i:a04bcb96,4,buyer,inform,inform,real,,,,,13,15,13,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0,,,,raw_price is None,FALSE,,FALSE,done.
S_w1w4CU0ujPRakf1i:a04bcb96,5,seller,,,real,,,,,,,,,,15,AEO,"{""AEO"": 0.7948717948717947, ""CLOSING"": 0.025641025641025637, ""CSC"": 0.025641025641025637, ""LIC"": 0.025641025641025637, ""NCR"": 0.025641025641025637, ""NEUTRAL"": 0.025641025641025637, ""RC"": 0.025641025641025637, ""REO"": 0.025641025641025637, ""RNC"": 0.025641025641025637}",0.75,0,2,,,,,,offer
S_w1w4CU0ujPRakf1i:a04bcb96,5,buyer,accept,counter,real,,,13,13,13,15,13,FALSE,"[""raw_price_none""]",,AEO,"{""AEO"": 0.7948717948717947, ""CLOSING"": 0.025641025641025637, ""CSC"": 0.025641025641025637, ""LIC"": 0.025641025641025637, ""NCR"": 0.025641025641025637, ""NEUTRAL"": 0.025641025641025637, ""RC"": 0.025641025641025637, ""REO"": 0.025641025641025637, ""RNC"": 0.025641025641025637}",0.75,,,,raw_price is None,TRUE,blocked_accept_because_seller_ask_15.0_exceeds_buyer_limit_13.0,FALSE,How about $13.0 and i'll bring you a bag of chips?
S_w1w4CU0ujPRakf1i:a04bcb96,6,seller,,,real,,,,,,,,,,15,AEO,"{""AEO"": 0.7948717948717947, ""CLOSING"": 0.025641025641025637, ""CSC"": 0.025641025641025637, ""LIC"": 0.025641025641025637, ""NCR"": 0.025641025641025637, ""NEUTRAL"": 0.025641025641025637, ""RC"": 0.025641025641025637, ""REO"": 0.025641025641025637, ""RNC"": 0.025641025641025637}",0,0,2,,,,,,offer
S_w1w4CU0ujPRakf1i:a04bcb96,6,buyer,accept,counter,real,,,13,13,13,15,13,FALSE,"[""raw_price_none""]",,AEO,"{""AEO"": 0.7948717948717947, ""CLOSING"": 0.025641025641025637, ""CSC"": 0.025641025641025637, ""LIC"": 0.025641025641025637, ""NCR"": 0.025641025641025637, ""NEUTRAL"": 0.025641025641025637, ""RC"": 0.025641025641025637, ""REO"": 0.025641025641025637, ""RNC"": 0.025641025641025637}",0,,,,raw_price is None,TRUE,blocked_accept_because_seller_ask_15.0_exceeds_buyer_limit_13.0,FALSE,Yes I can if you can take $13.0 for it.
S_w1w4CU0ujPRakf1i:a04bcb96,7,seller,,,real,,,,,,,,,,,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0.75,,,,,,,,I am selling MC-2205 stereo power and amplifier
S_w1w4CU0ujPRakf1i:a04bcb96,7,buyer,agree-noprice,counter,real,,,13,13,13,15,13,FALSE,"[""raw_price_none""]",,NEUTRAL,"{""AEO"": 0.034482758620689655, ""CLOSING"": 0.034482758620689655, ""CSC"": 0.034482758620689655, ""LIC"": 0.034482758620689655, ""NCR"": 0.034482758620689655, ""NEUTRAL"": 0.7241379310344828, ""RC"": 0.034482758620689655, ""REO"": 0.034482758620689655, ""RNC"": 0.034482758620689655}",0.75,,,,raw_price is None,TRUE,blocked_agree-noprice_because_seller_ask_15.0_exceeds_buyer_limit_13.0,FALSE,"I see the same ones for sale around $13.0, can you do$ 47?"
